time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.7200000000000003,0.04411151219843171,0.8156610503952274,9.181979160352174,4.612677760389506,6.275222839087922,0.0,0.18007210295304837,1.59397231726701,-5.743316057829918,28.840292034302752,0.02171565068784016,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.7400000000000003,0.047770878510222756,0.8402976665040272,9.064270100542643,5.189491480676271,6.275657809301713,0.0,0.18586452822605626,0.8696892936129607,-6.027589923123175,28.836322248235675,0.02056917780681954,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.7600000000000003,0.05154204308596358,0.8512590520987319,8.944956942970494,5.76621808492375,6.276071178100086,0.0,0.19125192934802665,0.22644926585751013,-5.903725834091812,28.836886664332514,0.018576570351141092,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.7800000000000004,0.05541689715430598,0.8522818892196758,8.83101987164361,0.059771164161876555,6.276442722741347,0.0,0.19623347748621311,-0.12416555376310928,-5.4899812985964305,28.83574374608396,0.01841387899632663,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.8000000000000004,0.05938859475968308,0.8502171978339256,8.726256747436839,0.6364860415417883,6.2768168416959025,0.0,0.2009362830514973,-0.08230358481190944,-4.986331122080552,28.83581386358844,0.02183188269110099,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.8200000000000004,0.06345257517868172,0.8527859358552492,8.63033439699066,1.213203030352493,6.277256639337839,0.0,0.20546175884836704,0.3391773869442707,-4.605903922537251,28.837006791864642,0.02434583898171804,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.8400000000000004,0.06760480464753912,0.8663639347547727,8.538887610698856,1.7899434438274522,6.277743767142079,0.0,0.2097611880373724,1.0186225030080758,-4.538774706643173,28.83626162387511,0.023696185834011865,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.8600000000000004,0.07183940315428136,0.893848539910899,8.444647801957371,2.3666696975033616,6.27822086798759,0.0,0.2136986626368514,1.7298380126045556,-4.885206167505219,28.837690748367393,0.026216951126991496,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.8800000000000004,0.07614839165165499,0.9334184398374901,8.339933892124623,2.9434236222627153,6.278751056508089,0.0,0.21720018710051156,2.2271519800545576,-5.58618481576964,28.83722215044639,0.029637330625768257,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.9000000000000005,0.0805230848266793,0.9793365173031457,8.219427422642951,3.5201680776655166,6.279344245950757,0.0,0.2202691304019202,2.3646557665110053,-6.464462132397649,28.837379591698525,0.030578425894208866,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.9200000000000005,0.08495533480735848,1.0241149960056528,8.081597882194446,4.096915956950307,6.279958185158625,0.0,0.22295586766599712,2.113192103739692,-7.318491912452865,28.83662136901458,0.03275589689705386,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.9400000000000005,0.08943761297083451,1.0606009086285384,7.928894893057722,4.673648415699221,6.2806138677477374,0.0,0.22527194868160547,1.5353991585488602,-7.951807001219501,28.83687184305326,0.03381858327689196,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.9600000000000005,0.09396155927310648,1.084036904028358,7.76732605125594,5.2503861790315085,6.2812902399313515,0.0,0.2271226815455916,0.8082003814330981,-8.205077178958678,28.837679891595798,0.033786393975573106,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.9800000000000005,0.09851716333593971,1.0940263324994874,7.604716276071548,5.827141150999001,6.281967286256265,0.0,0.2284377247377322,0.1907424656798402,-8.055900339480576,28.83933768264299,0.035410244584864345,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.0000000000000004,0.10309392663546134,1.0948076011074697,7.447703947507291,0.12074524866039482,6.282675532579244,0.0,0.22923860521443057,-0.11261560488160766,-7.645332516945109,28.837034993727787,0.03569810316682919,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.0200000000000005,0.10768189219754712,1.0933647575913532,7.299531100392241,0.6974878208890178,0.0002044141328969573,0.0,0.22955795099414794,-0.03166874673004051,-7.17195219455982,28.838970118564795,0.03637140830139373,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.0400000000000005,0.11227138299412477,1.0971622421687688,7.159564688982758,1.2742672265905384,0.0009319162782777113,0.0,0.22939112866361794,0.4114172044716062,-6.824688946388473,28.839051730139072,0.03675606230815861,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.0600000000000005,0.11685218459536709,1.1122974893817,7.023427298404476,1.8510489849535148,0.0016713023061827315,0.0,0.22868903146061484,1.1021075168215055,-6.789050111439819,28.837848600723145,0.033835520665990534,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.0800000000000005,0.12141364562376128,1.141330181246771,6.8838535018965095,2.427807864785276,0.0023564774250628417,0.0,0.22745707137880544,1.8011616696856256,-7.168329539356871,28.83980196566484,0.02972098410399823,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.1000000000000005,0.12594631173789392,1.1818946351682234,6.733358157617501,3.0046040761839983,0.0029582406530019867,0.0,0.2258095400344583,2.2552837224596076,-7.8812048885439046,28.839215304902506,0.025888609941946084,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.1200000000000006,0.1304425201771525,1.227915754430508,6.56717549478443,3.5813919492137245,0.0034899159664147916,0.0,0.22381130389140147,2.346828203768852,-8.737061394763229,28.836544375597065,0.020615448731832978,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.1400000000000006,0.13489459500598538,1.2720788760242434,6.384216846556674,4.158124028362554,0.0039348324487455955,0.0,0.2213961789918883,2.0694839556047016,-9.558803428012432,28.83500059006292,0.012539867304540011,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.1600000000000006,0.13929393708720408,1.3075471240036336,6.186963509557188,4.734827751609014,0.004194032099433365,0.0,0.21853802912998202,1.4773408423343088,-10.166530271936159,28.832276091870213,0.008440524772670287,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.1800000000000006,0.14365440346979944,1.3346776858411855,5.981262777761491,5.895431066369667,0.5902942387735948,0.0,0.21750860912955222,1.2357153414208766,-10.403542907633545,25.12629630236708,3.714952821624873,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.2000000000000006,0.1443032824338375,1.357361231359199,5.776109310844805,0.336205568291021,0.6664619947805317,0.0,-0.15262071272574657,1.0326392103804678,-10.111803784035011,25.79177940967124,3.653818550149056,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.2200000000000006,0.13692293495689656,1.3796692421836305,5.576901266337873,1.1238342657592977,0.7416139607697216,0.0,-0.5854140349683463,1.1981618720626868,-9.809000666658186,26.52906240727101,3.589388821200245,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.2400000000000007,0.1202833300010775,1.4082766382342573,5.381423125294005,1.8138173408673754,0.8152222816554024,0.0,-1.078546460613561,1.662577732999985,-9.738813437728611,27.09368941151834,3.5290473849946715,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.2600000000000007,0.09346957151341126,1.446383422189603,5.183861394995459,2.448532628299322,0.88722771215419,0.0,-1.6028293881530633,2.1481006625345973,-10.017359592125995,27.524598912925722,3.4756716826780836,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.2800000000000007,0.05601817272960947,1.4920963579870428,4.978398691731715,3.0513802089071653,0.9580643640088402,0.0,-2.1423104902271164,2.4231929172093714,-10.52891073424842,27.848190020187122,3.424228156339223,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.3000000000000007,0.007552363464690189,1.540897660271665,4.762235344613284,3.6383606722785498,1.0278148396415467,0.0,-2.704270436264811,2.4569373112528705,-11.087423977594637,28.093207011302603,3.3739109126563323,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.3200000000000007,-0.05248730249159488,1.5886318991441684,4.535410397797317,4.217235248946009,1.0964885141940366,0.0,-3.2996961593636964,2.316486575997449,-11.595070704002078,28.277654491314706,3.325013953663713,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
1.3400000000000007,-0.12480316787016028,1.63239033236213,4.299504464885138,4.792249502916572,1.164311513548637,0.0,-3.9318903784928434,2.0593567457987283,-11.995522587215742,28.41521294539347,3.2735801071941695,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
